tweet_text,predictions_class,class_label
RT @nytimesworld: It’s a wake-up call.” Tuesday’s earthquake sounded alarms over Mexico City’s adherence to building codes.,caution_and_advice,infrastructure_and_utility_damage
RT @CanadaFP: Our thoughts are with the families of those who have died or are injured as a result of the earthquake in southern #Mexico ἞8἞6,sympathy_and_support,sympathy_and_support
"Please donate to Topos, a rescue team that was formed during the 1985 #earthquake in México City YOU CAN HELP EVEN IF YOU ARE NOT IN #MEXICO",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @TIME: Here’s how you can help the victims of Mexico Citys catastrophic earthquake,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @ajplus: People in Mexico City flooded the streets after a powerful earthquake shook central Mexico during business hours. /,infrastructure_and_utility_damage,other_relevant_information
"@RickyPDillon HI can you donate for the earthquake in Mexico please, we need help. You can donate here:  ὤF❤️἟2἟D",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Rescuers are racing against the clock to reach survivors trapped under the rubble of a school in Mexico which collapsed during Earthquake.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
@imransolanki313 Dog rescued from collapsed #MexicoCity building after todays powerful earthquake ❤️ Mexico We are with you,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"#DGB #DigiByte community, grateful donations for earthquake victims in Mexico:",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Mexico hit by another deadly earthquake  via @YouTube,other_relevant_information,other_relevant_information
Teams from἞E἟1἟2἟D἟A἟8἞F἟5 working at site of ruins of a six-story building that collapsed in Condesa. #MexicoEarthquake #FuerzaMexico,infrastructure_and_utility_damage,infrastructure_and_utility_damage
"RT @HuffPost: Death toll from powerful earthquake in central Mexico tops 220, officials say",injured_or_dead_people,injured_or_dead_people
"Luck, Not Tougher Codes, May Have Spared Mexico Worse Earthquake Damage",infrastructure_and_utility_damage,other_relevant_information
"RT @RedGlobalMXBC: Together for Mexico: Fundraising event for Mexicos earthquake victims. Join us! October 1, Vancouver BC.",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Deadly earthquake hits Mexico City, leaves over 250 dead. #PRAYFORMEXICO",injured_or_dead_people,injured_or_dead_people
Volunteers working hand in hand #mexicoearthquake #MexicoDePie #todossomosMéxico @TheMexLondoner,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Earthquake aftershocks rock #Mexico, over 300 killed. Photos of damage here:  Meanwhile, Tropical Storm #Pilar forms.",injured_or_dead_people,injured_or_dead_people
RT @mario357a: Im raising money for Mexico Earthquake Victim Relief. Click to Donate:  via @gofundme,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
your music and music in general always help :) it has been my solace after the ptsd that the earthquake in mexico left,sympathy_and_support,not_humanitarian
"You can be the difference, help with your donation, just choose the Mexico Earthquake option #FuerzaMexico #Sismo",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @GeneralAndreCox: Please pray for the people of Mexico and Salvation Army responders as they face another devastating earthquake with si,sympathy_and_support,sympathy_and_support
἞A἟A EU Civil Protection experts assessing damaged buildings in ἟2἟DMexico D.F. Following the 7.1 M earthquake that hit on 19 Sept. #euCivPro,infrastructure_and_utility_damage,infrastructure_and_utility_damage
New strong earthquake shakes jittery Mexico,other_relevant_information,other_relevant_information
#ICYMI: More than 200 people killed after 7.1 magnitude earthquake hits Mexico City,injured_or_dead_people,injured_or_dead_people
Rescuers still pulling out survivors from Mexico earthquake rubble,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @tommydorfman: My thoughts and prayers are with Mexico today, this is so heartbreaking",sympathy_and_support,sympathy_and_support
PHOTOS: Military rescuers continue to search for Mexico City earthquake victims as death toll rises to 355,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Earthquake rescue, relief and rebuilding–It’s up to me!  on @bloglovin",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"A tragedy of epic proportions, so many devastated islands in the Caribbean, along with the people affected by the earthquake in Mexico.",infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @Slash: Our thoughts &amp; prayers go out to all the poor folks in Mexico reeling from this horrendous earthquake. Sending best wishes to al,sympathy_and_support,sympathy_and_support
"RT @karla_vt: FRIENDS! PLEASE DONATE! ITS SO EASY. Just type Mexico Earthquake on Google search bar, and then click Yes, donate. PLEAS",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @chrisfroome: My thoughts are with all those affected by the earthquake in Mexico City ὡ4἟2἟D,sympathy_and_support,sympathy_and_support
Trump offered condolences and assistance to Mexico after devastating earthquake CLICK BELOW FOR FULL STORY,sympathy_and_support,sympathy_and_support
Please donate to the victims of the earthquake in Mexico. Any donation is very helpful!! #MexicoCityearthquake #fuerzamexico,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"It’s shitty that Mexico sent in volunteers to help Texas after the hurricane, but Trump won’t send anything to Mexico after the earthquake",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @Lyndab08: A trusted friend says to donate to @topos if you want to help with earthquake relief in Mexico. ἟2἟D,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @nytimesworld: A day after a powerful earthquake rattled Mexico City the death toll reached at least 225,injured_or_dead_people,injured_or_dead_people
Our friends of @IRRI_Mexico @IslaUrbana @ConcentrArte are raising funds to rebuild communities affected by the earthquake in #Mexico,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @vcaivano: Some great images of the aftermath of the earthquake in Mexico by the the @AP team. #mexicoterremoto,other_relevant_information,infrastructure_and_utility_damage
Rescue efforts continue at a Mexico City school that collapsed following a 7.1-magnitude earthquake,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @NBCNews: Mexico earthquake death toll climbs as rescuers race to find survivors in rubble,injured_or_dead_people,injured_or_dead_people
JUST IN: L.A. County Fire Department’s Urban Search and Rescue Team are being deployed to Mexico to assist with 7.1 earthquake aftermath,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @caritas_bizkaia: iamCARITAS: RT CatholicRelief: In #Mexico, were distributing emergency supplies after #earthquake in Oaxaca w/ pa ht",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"@MsMinotaur A lot of people in Mexico helped after the earthquake, they auto organized and distributed the efforts, it was a huge labor by a lot of ppl",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @SkyNews: A road in Mexico appears to breathe during the 7.1 magnitude earthquake that hit the centre of the country,infrastructure_and_utility_damage,other_relevant_information
RT @AP: BREAKING: Death toll from this weeks central Mexico earthquake tops 300.,injured_or_dead_people,injured_or_dead_people
RT @OxfamAmerica: 7.1-magnitude earthquake hit #MexicoCity . Heres what were doing:  #mexicoearthquake,other_relevant_information,rescue_volunteering_or_donation_effort
"RT @AmerQuarterly: After the Sept. 19 earthquake and resulting loss of life, anger with #Mexicos politicians has boiled over.",other_relevant_information,injured_or_dead_people
Im raising money for State of Mexico Earthquake victims. Click to Donate:  via @gofundme,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @PiperPerabo: Looking for a local charity to donate to for #MexicoEarthquake relief? I donated here ἟A἟8♥️἟2἟D con amor,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Sending my deepest love and positivity to the people of Mexico. The earthquake caused a lot of,sympathy_and_support,sympathy_and_support
RT @ScientologyVM: #MexicoEarthquake Update: Young Girl is Rescued From Her Collapsed School #LosTopos,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Hachiko Meets rescue dog Frida. A message to thank Japan for their help during the Earthquake in Mexico. Hachiko is Frida @wagashidagashi,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @EQTracker: Strong earthquake - Near Coast Of Oaxaca, Mexico - September 24, 2017  via Earthquake-Report",other_relevant_information,caution_and_advice
LATEST: More than 230 dead after Mexico earthquake as rescue teams desperately try to free trapped schoolchildren.,injured_or_dead_people,injured_or_dead_people
#News Bethenny Frankel helps with earthquake relief in Mexico,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @LambrickPark: LP Mexican Earthquake relief fundraiser Friday! 2$ donation for a donut! #MexicoEarthquake,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Raiders send thoughts and prayers to Mexico after devastating earthquake,sympathy_and_support,sympathy_and_support
"@BrianJacobSmith @sense8 Here you will find information, mostly in spanish, of various kinds, donations, about Mexico City earthquake,",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @ICRTNews: The government has offered post-earthquake relief assistance to Mexico after the country was hit by a magnitude-7.1 earthquak,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @SherylCrow: Praying for those suffering from the Mexico earthquake. And for Puerto Ricans. Lord Lord ὤFἿB,sympathy_and_support,sympathy_and_support
RT @fronterasdesk: ICYMI: AZ businesses are continuing to donate toward relief for the earthquake that struck central Mexico. /,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
@denmarked Can i have some shelter there? I alrady lost my home in Mexicos earthquake :(,infrastructure_and_utility_damage,requests_or_urgent_needs
Latin American Herald Tribune - Death Toll from Mexico Earthquake Rises to 224,injured_or_dead_people,injured_or_dead_people
"A man is rescued from a collapsed building in Mexico City after an earthquake in Mexico, Tuesday, Sept. 19, 2017. | Photo Pablo Ramos",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @borgebrende: My thoughts go out to our friends, the people of @Mexico, living through yet a devastating earthquake. Our deepest condole",sympathy_and_support,sympathy_and_support
@derekruths We saw your talk in #StrataData. Were working in disaster relief with data for the earthquake in Mexico. Can u follow for a DM?,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Everybody in January: 2017 cant possibly be any worse than 2016! 2017: Hold my #MAGA hat. #PuertoRico #LasVegas #MexicoEarthquake #TomPetty #HughHefner #MaryTylerMoore #JerryLewis #RogerMoore #AdamWest #BobbyTheBrainHeenan,not_humanitarian,not_humanitarian
